,Private_Key,Hybrid,Geom1,Geom2,length,k_Value,Hybrid_Perc,NonHyb_Cell_Count,Hyb_Cell_Count,TotalAtom,DimLow,DimHigh,Volume,Density,Norm_Density,Max_Stress,Norm_Stress,Strain_At_Max_Stress,Strain_At_SSR,Stress_At_SSR,Young_Modulus,Norm_Young_Modulus,Folder,Geom_File,Stress_File
1,1,True,SchwarzD,SchwarzP,30,0.0,50,2,1,11368.0,-30.0,30.0,216000.0,1049.6840039941915,0.45638434956269197,7.996898824934654,0.06151460634565118,0.11600000000000046,0.050000000000000065,4.628075524896704,92.56151049793395,0.09074657891954309,/Volumes/ofeye_external/01. ITU/02. Makale Çalışmaları/04. Analysis Files/02. Tamamlanmış/1_Hybrid_SchwarzD_SchwarzP_30_0_Perc50_1_2_29_142_202248220448,/Volumes/ofeye_external/01. ITU/02. Makale Çalışmaları/04. Analysis Files/02. Tamamlanmış/1_Hybrid_SchwarzD_SchwarzP_30_0_Perc50_1_2_29_142_202248220448/01_Hybrid_SchwarzD_SchwarzP_30_0_Perc50_1_2_29_142_202248220448.dat,/Volumes/ofeye_external/01. ITU/02. Makale Çalışmaları/04. Analysis Files/02. Tamamlanmış/1_Hybrid_SchwarzD_SchwarzP_30_0_Perc50_1_2_29_142_202248220448/stress.10K.0.5e.out/..
2,2,True,SchwarzD,SchwarzP,30,0.1,50,2,1,10224.0,-30.0,30.0,216000.0,944.0507791024467,0.4104568604793246,6.496115357243355,0.0499701181326412,0.21724999999999958,0.049999999999999996,1.9485532805710453,38.97106561142091,0.038206927070020505,/Volumes/ofeye_external/01. ITU/02. Makale Çalışmaları/04. Analysis Files/02. Tamamlanmış/2_Hybrid_SchwarzD_SchwarzP_30_01_Perc50_1_2_29_142_202250220450,/Volumes/ofeye_external/01. ITU/02. Makale Çalışmaları/04. Analysis Files/02. Tamamlanmış/2_Hybrid_SchwarzD_SchwarzP_30_01_Perc50_1_2_29_142_202250220450/02_Hybrid_SchwarzD_SchwarzP_30_01_Perc50_1_2_29_142_202250220450.dat,/Volumes/ofeye_external/01. ITU/02. Makale Çalışmaları/04. Analysis Files/02. Tamamlanmış/2_Hybrid_SchwarzD_SchwarzP_30_01_Perc50_1_2_29_142_202250220450/stress.10K.0.5e.out/..
3,3,True,SchwarzD,SchwarzP,30,0.2,50,2,1,9196.0,-30.0,30.0,216000.0,849.1286154759487,0.3691863545547603,5.705678193380953,0.04388983225677656,0.2063999999999999,0.05000000000000009,1.3662021154767432,27.324042309534814,0.02678827677405374,/Volumes/ofeye_external/01. ITU/02. Makale Çalışmaları/04. Analysis Files/02. Tamamlanmış/3_Hybrid_SchwarzD_SchwarzP_30_02_Perc50_1_2_29_142_202253220453,/Volumes/ofeye_external/01. ITU/02. Makale Çalışmaları/04. Analysis Files/02. Tamamlanmış/3_Hybrid_SchwarzD_SchwarzP_30_02_Perc50_1_2_29_142_202253220453/03_Hybrid_SchwarzD_SchwarzP_30_02_Perc50_1_2_29_142_202253220453.dat,/Volumes/ofeye_external/01. ITU/02. Makale Çalışmaları/04. Analysis Files/02. Tamamlanmış/3_Hybrid_SchwarzD_SchwarzP_30_02_Perc50_1_2_29_142_202253220453/stress.10K.0.5e.out/..
4,4,True,SchwarzD,SchwarzP,30,0.3,50,2,1,9122.0,-30.0,30.0,216000.0,842.2956970826016,0.36621552047069633,6.676538306572876,0.05135798697363751,0.2882500000000006,0.049999999999999926,1.6879138732936765,33.758277465873576,0.0330963504567388,/Volumes/ofeye_external/01. ITU/02. Makale Çalışmaları/04. Analysis Files/02. Tamamlanmış/4_Hybrid_SchwarzD_SchwarzP_30_03_Perc50_1_2_29_142_202255220455,/Volumes/ofeye_external/01. ITU/02. Makale Çalışmaları/04. Analysis Files/02. Tamamlanmış/4_Hybrid_SchwarzD_SchwarzP_30_03_Perc50_1_2_29_142_202255220455/04_Hybrid_SchwarzD_SchwarzP_30_03_Perc50_1_2_29_142_202255220455.dat,/Volumes/ofeye_external/01. ITU/02. Makale Çalışmaları/04. Analysis Files/02. Tamamlanmış/4_Hybrid_SchwarzD_SchwarzP_30_03_Perc50_1_2_29_142_202255220455/stress.10K.0.5e.out/..
5,5,True,SchwarzD,SchwarzP,30,0.4,50,2,1,9288.0,-30.0,30.0,216000.0,857.62359510011,0.3728798239565696,5.9630145018369625,0.04586934232182279,0.2074499999999995,0.05000000000000012,1.738383892903022,34.76767785806035,0.03408595868437289,/Volumes/ofeye_external/01. ITU/02. Makale Çalışmaları/04. Analysis Files/02. Tamamlanmış/5_Hybrid_SchwarzD_SchwarzP_30_04_Perc50_1_2_29_142_202257220457,/Volumes/ofeye_external/01. ITU/02. Makale Çalışmaları/04. Analysis Files/02. Tamamlanmış/5_Hybrid_SchwarzD_SchwarzP_30_04_Perc50_1_2_29_142_202257220457/05_Hybrid_SchwarzD_SchwarzP_30_04_Perc50_1_2_29_142_202257220457.dat,/Volumes/ofeye_external/01. ITU/02. Makale Çalışmaları/04. Analysis Files/02. Tamamlanmış/5_Hybrid_SchwarzD_SchwarzP_30_04_Perc50_1_2_29_142_202257220457/stress.10K.0.5e.out/..
6,6,True,SchwarzD,SchwarzP,30,0.5,50,2,1,9533.0,-30.0,30.0,216000.0,880.2460951861917,0.3827156935592138,6.090151992415025,0.046847323018577115,0.24390000000000003,0.05000000000000013,1.909288707382216,38.185774147644224,0.037437033478082575,/Volumes/ofeye_external/01. ITU/02. Makale Çalışmaları/04. Analysis Files/02. Tamamlanmış/6_Hybrid_SchwarzD_SchwarzP_30_05_Perc50_1_2_29_142_202259220459,/Volumes/ofeye_external/01. ITU/02. Makale Çalışmaları/04. Analysis Files/02. Tamamlanmış/6_Hybrid_SchwarzD_SchwarzP_30_05_Perc50_1_2_29_142_202259220459/06_Hybrid_SchwarzD_SchwarzP_30_05_Perc50_1_2_29_142_202259220459.dat,/Volumes/ofeye_external/01. ITU/02. Makale Çalışmaları/04. Analysis Files/02. Tamamlanmış/6_Hybrid_SchwarzD_SchwarzP_30_05_Perc50_1_2_29_142_202259220459/stress.10K.0.5e.out/..
7,7,True,SchwarzD,SchwarzP,30,0.6,50,2,1,9744.0,-30.0,30.0,216000.0,899.7291462807356,0.3911865853394502,5.531301344407121,0.042548471880054776,0.18339999999999942,0.04999999999999993,1.65533286823483,33.106657364696645,0.03245750722029083,/Volumes/ofeye_external/01. ITU/02. Makale Çalışmaları/04. Analysis Files/02. Tamamlanmış/7_Hybrid_SchwarzD_SchwarzP_30_06_Perc50_1_2_29_142_202201220501,/Volumes/ofeye_external/01. ITU/02. Makale Çalışmaları/04. Analysis Files/02. Tamamlanmış/7_Hybrid_SchwarzD_SchwarzP_30_06_Perc50_1_2_29_142_202201220501/07_Hybrid_SchwarzD_SchwarzP_30_06_Perc50_1_2_29_142_202201220501.dat,/Volumes/ofeye_external/01. ITU/02. Makale Çalışmaları/04. Analysis Files/02. Tamamlanmış/7_Hybrid_SchwarzD_SchwarzP_30_06_Perc50_1_2_29_142_202201220501/stress.10K.0.5e.out/..
8,8,True,SchwarzD,SchwarzP,30,0.7,50,2,1,9656.0,-30.0,30.0,216000.0,891.6035135967551,0.3876537015638066,7.387007829364644,0.0568231371489588,0.2176500000000003,0.04999999999999998,2.055782575258814,41.115651505176295,0.04030946225997676,/Volumes/ofeye_external/01. ITU/02. Makale Çalışmaları/04. Analysis Files/02. Tamamlanmış/8_Hybrid_SchwarzD_SchwarzP_30_07_Perc50_1_2_29_142_202204220504,/Volumes/ofeye_external/01. ITU/02. Makale Çalışmaları/04. Analysis Files/02. Tamamlanmış/8_Hybrid_SchwarzD_SchwarzP_30_07_Perc50_1_2_29_142_202204220504/08_Hybrid_SchwarzD_SchwarzP_30_07_Perc50_1_2_29_142_202204220504.dat,/Volumes/ofeye_external/01. ITU/02. Makale Çalışmaları/04. Analysis Files/02. Tamamlanmış/8_Hybrid_SchwarzD_SchwarzP_30_07_Perc50_1_2_29_142_202204220504/stress.10K.0.5e.out/..
9,9,True,SchwarzD,SchwarzP,30,0.8,50,2,1,9636.0,-30.0,30.0,216000.0,889.7567788958506,0.3868507734329785,6.970256899189442,0.05361736076299571,0.18235000000000026,0.05000000000000005,2.126900970725252,42.538019414505,0.041703940602455886,/Volumes/ofeye_external/01. ITU/02. Makale Çalışmaları/04. Analysis Files/02. Tamamlanmış/9_Hybrid_SchwarzD_SchwarzP_30_08_Perc50_1_2_29_142_202206220506,/Volumes/ofeye_external/01. ITU/02. Makale Çalışmaları/04. Analysis Files/02. Tamamlanmış/9_Hybrid_SchwarzD_SchwarzP_30_08_Perc50_1_2_29_142_202206220506/09_Hybrid_SchwarzD_SchwarzP_30_08_Perc50_1_2_29_142_202206220506.dat,/Volumes/ofeye_external/01. ITU/02. Makale Çalışmaları/04. Analysis Files/02. Tamamlanmış/9_Hybrid_SchwarzD_SchwarzP_30_08_Perc50_1_2_29_142_202206220506/stress.10K.0.5e.out/..
10,10,True,SchwarzD,SchwarzP,30,0.9,50,2,1,9925.0,-30.0,30.0,216000.0,916.4420953239224,0.39845308492344456,6.294951000727368,0.048422700005595135,0.17315000000000041,0.04999999999999991,1.6381666344657069,32.7633326893142,0.032120914401288427,/Volumes/ofeye_external/01. ITU/02. Makale Çalışmaları/04. Analysis Files/02. Tamamlanmış/10_Hybrid_SchwarzD_SchwarzP_30_09_Perc50_1_2_29_142_202208220508,/Volumes/ofeye_external/01. ITU/02. Makale Çalışmaları/04. Analysis Files/02. Tamamlanmış/10_Hybrid_SchwarzD_SchwarzP_30_09_Perc50_1_2_29_142_202208220508/10_Hybrid_SchwarzD_SchwarzP_30_09_Perc50_1_2_29_142_202208220508.dat,/Volumes/ofeye_external/01. ITU/02. Makale Çalışmaları/04. Analysis Files/02. Tamamlanmış/10_Hybrid_SchwarzD_SchwarzP_30_09_Perc50_1_2_29_142_202208220508/stress.10K.0.5e.out/..
11,11,True,SchwarzD,SchwarzP,30,1.0,50,2,1,10021.0,-30.0,30.0,216000.0,925.3064218882646,0.40230713995141937,6.427161294288031,0.04943970226375408,0.2011000000000004,0.04999999999999999,1.507362157868861,30.147243157377225,0.02955612074252669,/Volumes/ofeye_external/01. ITU/02. Makale Çalışmaları/04. Analysis Files/02. Tamamlanmış/11_Hybrid_SchwarzD_SchwarzP_30_1_Perc50_1_2_29_142_202210220510,/Volumes/ofeye_external/01. ITU/02. Makale Çalışmaları/04. Analysis Files/02. Tamamlanmış/11_Hybrid_SchwarzD_SchwarzP_30_1_Perc50_1_2_29_142_202210220510/11_Hybrid_SchwarzD_SchwarzP_30_1_Perc50_1_2_29_142_202210220510.dat,/Volumes/ofeye_external/01. ITU/02. Makale Çalışmaları/04. Analysis Files/02. Tamamlanmış/11_Hybrid_SchwarzD_SchwarzP_30_1_Perc50_1_2_29_142_202210220510/stress.10K.0.5e.out/..
12,12,True,SchwarzD,SchwarzP,50,0.0,50,2,1,29744.0,-50.0,50.0,1000000.0,593.2361909920388,0.2579287786921908,6.409061566659547,0.04930047358968882,0.10300000000000023,0.04999999999999992,3.552115751500347,71.04231503000706,0.06964932846079123,/Volumes/ofeye_external/01. ITU/02. Makale Çalışmaları/04. Analysis Files/02. Tamamlanmış/12_Hybrid_SchwarzD_SchwarzP_50_0_Perc50_1_2_49_142_202212220512,/Volumes/ofeye_external/01. ITU/02. Makale Çalışmaları/04. Analysis Files/02. Tamamlanmış/12_Hybrid_SchwarzD_SchwarzP_50_0_Perc50_1_2_49_142_202212220512/12_Hybrid_SchwarzD_SchwarzP_50_0_Perc50_1_2_49_142_202212220512.dat,/Volumes/ofeye_external/01. ITU/02. Makale Çalışmaları/04. Analysis Files/02. Tamamlanmış/12_Hybrid_SchwarzD_SchwarzP_50_0_Perc50_1_2_49_142_202212220512/stress.10K.0.5e.out/..
13,13,True,SchwarzD,SchwarzP,50,0.1,50,2,1,24838.0,-50.0,50.0,1000000.0,495.3873222115473,0.21538579226589014,2.5600844857926472,0.019692957583020365,0.1925500000000005,0.05000000000000011,1.106392040390967,22.127840807819293,0.021693961576293424,/Volumes/ofeye_external/01. ITU/02. Makale Çalışmaları/04. Analysis Files/02. Tamamlanmış/13_Hybrid_SchwarzD_SchwarzP_50_01_Perc50_1_2_49_142_202225220525,/Volumes/ofeye_external/01. ITU/02. Makale Çalışmaları/04. Analysis Files/02. Tamamlanmış/13_Hybrid_SchwarzD_SchwarzP_50_01_Perc50_1_2_49_142_202225220525/13_Hybrid_SchwarzD_SchwarzP_50_01_Perc50_1_2_49_142_202225220525.dat,/Volumes/ofeye_external/01. ITU/02. Makale Çalışmaları/04. Analysis Files/02. Tamamlanmış/13_Hybrid_SchwarzD_SchwarzP_50_01_Perc50_1_2_49_142_202225220525/stress.10K.0.5e.out/..
14,14,True,SchwarzD,SchwarzP,50,0.2,50,2,1,24739.0,-50.0,50.0,1000000.0,493.41279346934,0.21452730150840868,3.9248737909861986,0.030191336853739988,0.17044999999999993,0.05000000000000001,1.0190138656490457,20.380277312980912,0.019980664032334228,/Volumes/ofeye_external/01. ITU/02. Makale Çalışmaları/04. Analysis Files/02. Tamamlanmış/14_Hybrid_SchwarzD_SchwarzP_50_02_Perc50_1_2_49_142_202232220532,/Volumes/ofeye_external/01. ITU/02. Makale Çalışmaları/04. Analysis Files/02. Tamamlanmış/14_Hybrid_SchwarzD_SchwarzP_50_02_Perc50_1_2_49_142_202232220532/14_Hybrid_SchwarzD_SchwarzP_50_02_Perc50_1_2_49_142_202232220532.dat,/Volumes/ofeye_external/01. ITU/02. Makale Çalışmaları/04. Analysis Files/02. Tamamlanmış/14_Hybrid_SchwarzD_SchwarzP_50_02_Perc50_1_2_49_142_202232220532/stress.10K.0.5e.out/..
15,15,True,SchwarzD,SchwarzP,50,0.3,50,2,1,25127.0,-50.0,50.0,1000000.0,501.1513505600109,0.2178918915478308,3.848044684289974,0.029600343725307492,0.16329999999999986,0.04999999999999996,0.9382715111648156,18.765430223296324,0.018397480611074827,/Volumes/ofeye_external/01. ITU/02. Makale Çalışmaları/04. Analysis Files/02. Tamamlanmış/15_Hybrid_SchwarzD_SchwarzP_50_03_Perc50_1_2_49_142_202240220540,/Volumes/ofeye_external/01. ITU/02. Makale Çalışmaları/04. Analysis Files/02. Tamamlanmış/15_Hybrid_SchwarzD_SchwarzP_50_03_Perc50_1_2_49_142_202240220540/15_Hybrid_SchwarzD_SchwarzP_50_03_Perc50_1_2_49_142_202240220540.dat,/Volumes/ofeye_external/01. ITU/02. Makale Çalışmaları/04. Analysis Files/02. Tamamlanmış/15_Hybrid_SchwarzD_SchwarzP_50_03_Perc50_1_2_49_142_202240220540/stress.10K.0.5e.out/..
16,16,True,SchwarzD,SchwarzP,50,0.4,50,2,1,26197.0,-50.0,50.0,1000000.0,522.4922167636646,0.22717052902768026,3.845598930120819,0.029581530231698606,0.17510000000000003,0.04999999999999995,0.799531928816835,15.990638576336716,0.015677096643467368,/Volumes/ofeye_external/01. ITU/02. Makale Çalışmaları/04. Analysis Files/02. Tamamlanmış/16_Hybrid_SchwarzD_SchwarzP_50_04_Perc50_1_2_49_142_202253220553,/Volumes/ofeye_external/01. ITU/02. Makale Çalışmaları/04. Analysis Files/02. Tamamlanmış/16_Hybrid_SchwarzD_SchwarzP_50_04_Perc50_1_2_49_142_202253220553/16_Hybrid_SchwarzD_SchwarzP_50_04_Perc50_1_2_49_142_202253220553.dat,/Volumes/ofeye_external/01. ITU/02. Makale Çalışmaları/04. Analysis Files/02. Tamamlanmış/16_Hybrid_SchwarzD_SchwarzP_50_04_Perc50_1_2_49_142_202253220553/stress.10K.0.5e.out/..
17,17,True,SchwarzD,SchwarzP,50,0.5,50,2,1,26566.0,-50.0,50.0,1000000.0,529.8518238937098,0.23037035821465646,4.059852379447296,0.031229633688056122,0.18364999999999998,0.04999999999999998,1.0285683822793277,20.571367645586562,0.0201680074956731,/Volumes/ofeye_external/01. ITU/02. Makale Çalışmaları/04. Analysis Files/02. Tamamlanmış/17_Hybrid_SchwarzD_SchwarzP_50_05_Perc50_1_2_49_142_202201220601,/Volumes/ofeye_external/01. ITU/02. Makale Çalışmaları/04. Analysis Files/02. Tamamlanmış/17_Hybrid_SchwarzD_SchwarzP_50_05_Perc50_1_2_49_142_202201220601/17_Hybrid_SchwarzD_SchwarzP_50_05_Perc50_1_2_49_142_202201220601.dat,/Volumes/ofeye_external/01. ITU/02. Makale Çalışmaları/04. Analysis Files/02. Tamamlanmış/17_Hybrid_SchwarzD_SchwarzP_50_05_Perc50_1_2_49_142_202201220601/stress.10K.0.5e.out/..
18,18,True,SchwarzD,SchwarzP,50,0.6,50,2,1,26906.0,-50.0,50.0,1000000.0,536.6330337154316,0.2333187103110572,3.5088717987298974,0.02699132152869152,0.19899999999999982,0.04999999999999991,0.735818484898931,14.716369697978646,0.01442781342939083,/Volumes/ofeye_external/01. ITU/02. Makale Çalışmaları/04. Analysis Files/02. Tamamlanmış/18_Hybrid_SchwarzD_SchwarzP_50_06_Perc50_1_2_49_142_202209220609,/Volumes/ofeye_external/01. ITU/02. Makale Çalışmaları/04. Analysis Files/02. Tamamlanmış/18_Hybrid_SchwarzD_SchwarzP_50_06_Perc50_1_2_49_142_202209220609/18_Hybrid_SchwarzD_SchwarzP_50_06_Perc50_1_2_49_142_202209220609.dat,/Volumes/ofeye_external/01. ITU/02. Makale Çalışmaları/04. Analysis Files/02. Tamamlanmış/18_Hybrid_SchwarzD_SchwarzP_50_06_Perc50_1_2_49_142_202209220609/stress.10K.0.5e.out/..
19,19,True,SchwarzD,SchwarzP,50,0.7,50,2,1,27463.0,-50.0,50.0,1000000.0,547.7422509821935,0.23814880477486672,3.960313892696359,0.030463953020741223,0.22195,0.05000000000000002,0.7239266143840251,14.478532287680496,0.014194639497725977,/Volumes/ofeye_external/01. ITU/02. Makale Çalışmaları/04. Analysis Files/02. Tamamlanmış/19_Hybrid_SchwarzD_SchwarzP_50_07_Perc50_1_2_49_142_202217220617,/Volumes/ofeye_external/01. ITU/02. Makale Çalışmaları/04. Analysis Files/02. Tamamlanmış/19_Hybrid_SchwarzD_SchwarzP_50_07_Perc50_1_2_49_142_202217220617/19_Hybrid_SchwarzD_SchwarzP_50_07_Perc50_1_2_49_142_202217220617.dat,/Volumes/ofeye_external/01. ITU/02. Makale Çalışmaları/04. Analysis Files/02. Tamamlanmış/19_Hybrid_SchwarzD_SchwarzP_50_07_Perc50_1_2_49_142_202217220617/stress.10K.0.5e.out/..
20,20,True,SchwarzD,SchwarzP,50,0.8,50,2,1,27359.0,-50.0,50.0,1000000.0,545.6679985661374,0.2372469558983206,3.794769731265841,0.029190536394352623,0.2438500000000006,0.04999999999999998,0.628786900459668,12.575738009193365,0.012329154910973888,/Volumes/ofeye_external/01. ITU/02. Makale Çalışmaları/04. Analysis Files/02. Tamamlanmış/20_Hybrid_SchwarzD_SchwarzP_50_08_Perc50_1_2_49_142_202226220626,/Volumes/ofeye_external/01. ITU/02. Makale Çalışmaları/04. Analysis Files/02. Tamamlanmış/20_Hybrid_SchwarzD_SchwarzP_50_08_Perc50_1_2_49_142_202226220626/20_Hybrid_SchwarzD_SchwarzP_50_08_Perc50_1_2_49_142_202226220626.dat,/Volumes/ofeye_external/01. ITU/02. Makale Çalışmaları/04. Analysis Files/02. Tamamlanmış/20_Hybrid_SchwarzD_SchwarzP_50_08_Perc50_1_2_49_142_202226220626/stress.10K.0.5e.out/..
21,21,True,SchwarzD,SchwarzP,50,0.9,50,2,1,27587.0,-50.0,50.0,1000000.0,550.215398093645,0.23922408612767176,3.672267315870285,0.028248210122079117,0.22875,0.05000000000000001,0.5190921789294549,10.381843578589097,0.010178278018224605,/Volumes/ofeye_external/01. ITU/02. Makale Çalışmaları/04. Analysis Files/02. Tamamlanmış/21_Hybrid_SchwarzD_SchwarzP_50_09_Perc50_1_2_49_142_202236220636,/Volumes/ofeye_external/01. ITU/02. Makale Çalışmaları/04. Analysis Files/02. Tamamlanmış/21_Hybrid_SchwarzD_SchwarzP_50_09_Perc50_1_2_49_142_202236220636/21_Hybrid_SchwarzD_SchwarzP_50_09_Perc50_1_2_49_142_202236220636.dat,/Volumes/ofeye_external/01. ITU/02. Makale Çalışmaları/04. Analysis Files/02. Tamamlanmış/21_Hybrid_SchwarzD_SchwarzP_50_09_Perc50_1_2_49_142_202236220636/stress.10K.0.5e.out/..
22,22,True,SchwarzD,SchwarzP,50,1.0,50,2,1,27978.0,-50.0,50.0,1000000.0,558.013789388625,0.24261469103853261,3.2519033184655464,0.025014640911273433,0.21565000000000029,0.049999999999999975,0.652160878974108,13.043217579482167,0.012787468215178595,/Volumes/ofeye_external/01. ITU/02. Makale Çalışmaları/04. Analysis Files/02. Tamamlanmış/22_Hybrid_SchwarzD_SchwarzP_50_1_Perc50_1_2_49_142_202244220644,/Volumes/ofeye_external/01. ITU/02. Makale Çalışmaları/04. Analysis Files/02. Tamamlanmış/22_Hybrid_SchwarzD_SchwarzP_50_1_Perc50_1_2_49_142_202244220644/22_Hybrid_SchwarzD_SchwarzP_50_1_Perc50_1_2_49_142_202244220644.dat,/Volumes/ofeye_external/01. ITU/02. Makale Çalışmaları/04. Analysis Files/02. Tamamlanmış/22_Hybrid_SchwarzD_SchwarzP_50_1_Perc50_1_2_49_142_202244220644/stress.10K.0.5e.out/..
23,23,True,SchwarzD,SchwarzP,70,0.0,50,2,1,57656.0,-70.0,70.0,2744000.0,419.0720218242927,0.18220522688012725,4.230622304372226,0.03254324849517097,0.09749999999999971,0.049999999999999906,2.368413874615136,47.368277492302816,0.04643948773755178,/Volumes/ofeye_external/01. ITU/02. Makale Çalışmaları/04. Analysis Files/02. Tamamlanmış/23_Hybrid_SchwarzD_SchwarzP_70_0_Perc50_1_2_69_142_202253220653,/Volumes/ofeye_external/01. ITU/02. Makale Çalışmaları/04. Analysis Files/02. Tamamlanmış/23_Hybrid_SchwarzD_SchwarzP_70_0_Perc50_1_2_69_142_202253220653/23_Hybrid_SchwarzD_SchwarzP_70_0_Perc50_1_2_69_142_202253220653.dat,/Volumes/ofeye_external/01. ITU/02. Makale Çalışmaları/04. Analysis Files/02. Tamamlanmış/23_Hybrid_SchwarzD_SchwarzP_70_0_Perc50_1_2_69_142_202253220653/stress.10K.0.5e.out/..
24,24,True,SchwarzD,SchwarzP,70,0.1,50,2,1,47259.0,-70.0,70.0,2744000.0,343.5015380774637,0.14934849481628856,2.7687050610481077,0.021297731238831597,0.18585000000000024,0.050000000000000225,0.5695573324049057,11.391146648098063,0.01116779083146869,/Volumes/ofeye_external/01. ITU/02. Makale Çalışmaları/04. Analysis Files/02. Tamamlanmış/24_Hybrid_SchwarzD_SchwarzP_70_01_Perc50_1_2_69_142_202225220725,/Volumes/ofeye_external/01. ITU/02. Makale Çalışmaları/04. Analysis Files/02. Tamamlanmış/24_Hybrid_SchwarzD_SchwarzP_70_01_Perc50_1_2_69_142_202225220725/24_Hybrid_SchwarzD_SchwarzP_70_01_Perc50_1_2_69_142_202225220725.dat,/Volumes/ofeye_external/01. ITU/02. Makale Çalışmaları/04. Analysis Files/02. Tamamlanmış/24_Hybrid_SchwarzD_SchwarzP_70_01_Perc50_1_2_69_142_202225220725/stress.10K.0.5e.out/..
25,25,True,SchwarzD,SchwarzP,70,0.2,50,2,1,49403.0,-70.0,70.0,2744000.0,359.0851792386834,0.1561239909733406,2.6291228907211712,0.0202240222363167,0.16175000000000042,0.050000000000000114,0.5343217306007761,10.686434612015498,0.010476896678446567,/Volumes/ofeye_external/01. ITU/02. Makale Çalışmaları/04. Analysis Files/02. Tamamlanmış/25_Hybrid_SchwarzD_SchwarzP_70_02_Perc50_1_2_69_142_202256220756,/Volumes/ofeye_external/01. ITU/02. Makale Çalışmaları/04. Analysis Files/02. Tamamlanmış/25_Hybrid_SchwarzD_SchwarzP_70_02_Perc50_1_2_69_142_202256220756/25_Hybrid_SchwarzD_SchwarzP_70_02_Perc50_1_2_69_142_202256220756.dat,/Volumes/ofeye_external/01. ITU/02. Makale Çalışmaları/04. Analysis Files/02. Tamamlanmış/25_Hybrid_SchwarzD_SchwarzP_70_02_Perc50_1_2_69_142_202256220756/stress.10K.0.5e.out/..
26,26,True,SchwarzD,SchwarzP,70,0.3,50,2,1,50454.0,-70.0,70.0,2744000.0,366.724361542994,0.15944537458391045,2.4833532587776053,0.01910271737521235,0.15080000000000038,0.050000000000000065,0.5971866964873701,11.943733929747387,0.01170954306837979,/Volumes/ofeye_external/01. ITU/02. Makale Çalışmaları/04. Analysis Files/02. Tamamlanmış/26_Hybrid_SchwarzD_SchwarzP_70_03_Perc50_1_2_69_142_202220220820,/Volumes/ofeye_external/01. ITU/02. Makale Çalışmaları/04. Analysis Files/02. Tamamlanmış/26_Hybrid_SchwarzD_SchwarzP_70_03_Perc50_1_2_69_142_202220220820/26_Hybrid_SchwarzD_SchwarzP_70_03_Perc50_1_2_69_142_202220220820.dat,/Volumes/ofeye_external/01. ITU/02. Makale Çalışmaları/04. Analysis Files/02. Tamamlanmış/26_Hybrid_SchwarzD_SchwarzP_70_03_Perc50_1_2_69_142_202220220820/stress.10K.0.5e.out/..
27,27,True,SchwarzD,SchwarzP,70,0.4,50,2,1,51512.0,-70.0,70.0,2744000.0,374.41442327273774,0.16278887968379901,2.4291407728143817,0.01868569825241832,0.16594999999999996,0.05000000000000014,0.4053251303133236,8.10650260626645,0.007947551574771028,/Volumes/ofeye_external/01. ITU/02. Makale Çalışmaları/04. Analysis Files/02. Tamamlanmış/27_Hybrid_SchwarzD_SchwarzP_70_04_Perc50_1_2_69_142_202250220850,/Volumes/ofeye_external/01. ITU/02. Makale Çalışmaları/04. Analysis Files/02. Tamamlanmış/27_Hybrid_SchwarzD_SchwarzP_70_04_Perc50_1_2_69_142_202250220850/27_Hybrid_SchwarzD_SchwarzP_70_04_Perc50_1_2_69_142_202250220850.dat,/Volumes/ofeye_external/01. ITU/02. Makale Çalışmaları/04. Analysis Files/02. Tamamlanmış/27_Hybrid_SchwarzD_SchwarzP_70_04_Perc50_1_2_69_142_202250220850/stress.10K.0.5e.out/..
28,28,True,SchwarzD,SchwarzP,70,0.5,50,2,1,52828.0,-70.0,70.0,2744000.0,383.979755254158,0.1669477196757209,2.298171690543117,0.01767824377340859,0.19640000000000032,0.05000000000000011,0.450118349840651,9.002366996813,0.00882584999687549,/Volumes/ofeye_external/01. ITU/02. Makale Çalışmaları/04. Analysis Files/02. Tamamlanmış/28_Hybrid_SchwarzD_SchwarzP_70_05_Perc50_1_2_69_142_202218220918,/Volumes/ofeye_external/01. ITU/02. Makale Çalışmaları/04. Analysis Files/02. Tamamlanmış/28_Hybrid_SchwarzD_SchwarzP_70_05_Perc50_1_2_69_142_202218220918/28_Hybrid_SchwarzD_SchwarzP_70_05_Perc50_1_2_69_142_202218220918.dat,/Volumes/ofeye_external/01. ITU/02. Makale Çalışmaları/04. Analysis Files/02. Tamamlanmış/28_Hybrid_SchwarzD_SchwarzP_70_05_Perc50_1_2_69_142_202218220918/stress.10K.0.5e.out/..
